categoria,taglia,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto
Stivali plateau,45.0,EVEN&ODD,Stivali con plateau - black,"59,99","59,99",https://www.zalando.it/evenandodd-stivali-con-plateau-black-ev411a0ty-q11.html?size=45
Stivali plateau,45.0,EVEN&ODD,Stivali con plateau - dark brown,"54,99","54,99",https://www.zalando.it/evenandodd-stivali-con-plateau-dark-brown-ev411x01o-o12.html?size=45
Stivali sopra il ginocchio,35.0,EVEN&ODD,Stivali con i tacchi - black,"58,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0de-q12.html?size=35
Stivali sopra il ginocchio,35.0,EVEN&ODD,Stivali con i tacchi - black,"41,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0pz-q11.html?size=35
Stivali sopra il ginocchio,35.0,EVEN&ODD,Stivali sopra il ginocchio - black,"41,99","59,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0i1-q11.html?size=35
Stivali sopra il ginocchio,35.0,ALDO,BEATRINE - Stivali sopra il ginocchio - black,"124,99","249,99",https://www.zalando.it/aldo-beatrine-stivali-con-i-tacchi-black-a0111n0bk-q11.html?size=35
Stivali sopra il ginocchio,35.0,EVEN&ODD,Stivali con i tacchi - black,"48,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0xr-q11.html?size=35
Stivali sopra il ginocchio,35.0,ALDO,CLARIMONDE PILLOW WALK - Stivali sopra il ginocchio - other black,"109,99","199,99",https://www.zalando.it/aldo-clarimonde-pillow-walk-stivali-sopra-il-ginocchio-other-black-a0111a11j-q11.html?size=35
Stivali sopra il ginocchio,35.0,EVEN&ODD,Stivali con i tacchi - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10r-q11.html?size=35
Stivali sopra il ginocchio,35.0,EVEN&ODD,Stivali con i tacchi - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10o-q11.html?size=35
Stivali sopra il ginocchio,36.0,EVEN&ODD,Stivali sopra il ginocchio - black,"41,99","59,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0i1-q11.html?size=36
Stivali sopra il ginocchio,36.0,ALDO,CLARIMONDE PILLOW WALK - Stivali sopra il ginocchio - other black,"109,99","199,99",https://www.zalando.it/aldo-clarimonde-pillow-walk-stivali-sopra-il-ginocchio-other-black-a0111a11j-q11.html?size=36
Stivali sopra il ginocchio,36.0,EVEN&ODD,Stivali sopra il ginocchio - black,"50,99","59,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0i1-q12.html?size=36
Stivali sopra il ginocchio,36.0,TAMARIS,Stivali con plateau - taupe,"75,95","99,95",https://www.zalando.it/tamaris-stivali-sopra-il-ginocchio-taupe-ta111a4d9-b11.html?size=36
Stivali sopra il ginocchio,36.0,EVEN&ODD,Stivali con i tacchi - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10r-q11.html?size=36
Stivali sopra il ginocchio,36.0,EVEN&ODD,Stivali con plateau - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10y-q11.html?size=36
Stivali sopra il ginocchio,37.0,EVEN&ODD,Stivali sopra il ginocchio - black,"41,99","59,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0i1-q11.html?size=37
Stivali sopra il ginocchio,37.0,TAMARIS,Stivali con plateau - taupe,"75,95","99,95",https://www.zalando.it/tamaris-stivali-sopra-il-ginocchio-taupe-ta111a4d9-b11.html?size=37
Stivali sopra il ginocchio,37.0,EVEN&ODD,Stivali con i tacchi - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10r-q11.html?size=37
Stivali sopra il ginocchio,37.0,EVEN&ODD,Stivali con plateau - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10y-q11.html?size=37
Stivali sopra il ginocchio,37.5,ALDO,CLARIMONDE PILLOW WALK - Stivali sopra il ginocchio - other black,"109,99","199,99",https://www.zalando.it/aldo-clarimonde-pillow-walk-stivali-sopra-il-ginocchio-other-black-a0111a11j-q11.html?size=37.5
Stivali sopra il ginocchio,38.0,ALDO,BEATRINE - Stivali sopra il ginocchio - black,"124,99","249,99",https://www.zalando.it/aldo-beatrine-stivali-con-i-tacchi-black-a0111n0bk-q11.html?size=38
Stivali sopra il ginocchio,38.0,ALDO,CLARIMONDE PILLOW WALK - Stivali sopra il ginocchio - other black,"109,99","199,99",https://www.zalando.it/aldo-clarimonde-pillow-walk-stivali-sopra-il-ginocchio-other-black-a0111a11j-q11.html?size=38
Stivali sopra il ginocchio,38.0,TAMARIS,Stivali con plateau - taupe,"75,95","99,95",https://www.zalando.it/tamaris-stivali-sopra-il-ginocchio-taupe-ta111a4d9-b11.html?size=38
Stivali sopra il ginocchio,38.0,EVEN&ODD,Stivali con plateau - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10y-q11.html?size=38
Stivali sopra il ginocchio,39.0,TAMARIS,Stivali con plateau - taupe,"75,95","99,95",https://www.zalando.it/tamaris-stivali-sopra-il-ginocchio-taupe-ta111a4d9-b11.html?size=39
Stivali sopra il ginocchio,39.0,EVEN&ODD,Stivali con plateau - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10y-q11.html?size=39
Stivali sopra il ginocchio,40.0,EVEN&ODD,Stivali sopra il ginocchio - black,"33,19","54,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0lm-q11.html?size=40
Stivali sopra il ginocchio,40.0,TAMARIS,Stivali con plateau - taupe,"75,95","99,95",https://www.zalando.it/tamaris-stivali-sopra-il-ginocchio-taupe-ta111a4d9-b11.html?size=40
Stivali sopra il ginocchio,40.0,EVEN&ODD,Stivali con plateau - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10y-q11.html?size=40
Stivali sopra il ginocchio,41.0,EVEN&ODD,Stivali sopra il ginocchio - black,"33,19","54,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0lm-q11.html?size=41
Stivali sopra il ginocchio,41.0,TAMARIS,Stivali con plateau - taupe,"75,95","99,95",https://www.zalando.it/tamaris-stivali-sopra-il-ginocchio-taupe-ta111a4d9-b11.html?size=41
Stivali sopra il ginocchio,41.0,ALDO,VENETIA - Stivali sopra il ginocchio - black,"81,99","149,99",https://www.zalando.it/aldo-venetia-stivali-con-i-tacchi-black-a0111a10l-q11.html?size=41
Stivali sopra il ginocchio,41.0,EVEN&ODD,Stivali con i tacchi - black,"59,99","59,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a0m5-q11.html?size=41
Stivali sopra il ginocchio,41.0,ALDO,PILLOW WALK PULL ON MAYBELLIE-WC - Stivali sopra il ginocchio - black,"194,96","259,95",https://www.zalando.it/aldo-stivali-sopra-il-ginocchio-black-a0111n0bg-q11.html?size=41
Stivali sopra il ginocchio,42.0,EVEN&ODD,Stivali sopra il ginocchio - black,"33,19","54,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0lm-q11.html?size=42
Stivali sopra il ginocchio,42.0,TAMARIS,Stivali con plateau - taupe,"75,95","99,95",https://www.zalando.it/tamaris-stivali-sopra-il-ginocchio-taupe-ta111a4d9-b11.html?size=42
Stivali sopra il ginocchio,43.0,EVEN&ODD,Stivali sopra il ginocchio - black,"41,99","59,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0i1-q11.html?size=43
Stivali tacco alto,35.0,EVEN&ODD,Stivali con i tacchi - black,"58,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0de-q12.html?size=35
Stivali tacco alto,35.0,EVEN&ODD,Stivali con i tacchi - black,"41,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0pz-q11.html?size=35
Stivali tacco alto,35.0,ALDO,BEATRINE - Stivali sopra il ginocchio - black,"124,99","249,99",https://www.zalando.it/aldo-beatrine-stivali-con-i-tacchi-black-a0111n0bk-q11.html?size=35
Stivali tacco alto,35.0,ALDO,PILLOW WALK PULL ON FARABRIREL - Stivaletti con tacco - black,"83,97","139,95",https://www.zalando.it/aldo-pull-on-farabrirel-stivaletti-black-a0111n0b2-q11.html?size=35
Stivali tacco alto,35.0,EVEN&ODD,Stivali alti - black,"41,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a114-q11.html?size=35
Stivali tacco alto,35.0,EVEN&ODD,Stivali con i tacchi - black,"48,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a0xr-q11.html?size=35
Stivali tacco alto,35.0,EVEN&ODD,Stivali alti - silver,"51,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-silver-ev411a114-d11.html?size=35
Stivali tacco alto,35.0,ALDO,PILLOW WALK PULL ON GLAJAR - Stivali con i tacchi - dark brown,"131,97","219,95",https://www.zalando.it/aldo-glajar-stivali-alti-dark-brown-a0111a119-o11.html?size=35
Stivali tacco alto,35.0,ALDO,AGATHEA - Stivali alti - pewter,"98,99","179,99",https://www.zalando.it/aldo-agathea-pillow-walk-stivali-con-i-tacchi-pewter-a0111a11f-c11.html?size=35
Stivali tacco alto,35.0,EVEN&ODD,Stivali con i tacchi - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10o-q11.html?size=35
Stivali tacco alto,35.0,EVEN&ODD,Stivali con i tacchi - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10r-q11.html?size=35
Stivali tacco alto,36.0,ZIGN,LEATHER  - Stivali alti - black,"129,99","129,99",https://www.zalando.it/zign-leather-stivali-alti-black-zi111a0ri-q11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivaletti con tacco - cognac,"33,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-cognac-ev411n0l0-o11.html?size=36
Stivali tacco alto,36.0,ALDO,PILLOW WALK PULL ON FARABRIREL - Stivaletti con tacco - black,"83,97","139,95",https://www.zalando.it/aldo-pull-on-farabrirel-stivaletti-black-a0111n0b2-q11.html?size=36
Stivali tacco alto,36.0,TAMARIS,Stivali con i tacchi - black,"99,95","99,95",https://www.zalando.it/tamaris-stivali-alti-black-ta111a4g4-q11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivaletti con tacco - black,"44,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-black-ev411n0l0-q11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivali alti - black,"31,99","64,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a115-q11.html?size=36
Stivali tacco alto,36.0,TAMARIS,Stivali alti - camel/multi-coloured,"59,99","109,99",https://www.zalando.it/tamaris-stivali-con-i-tacchi-camelmulti-coloured-ta111n2ef-b11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivali alti - black,"41,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a114-q11.html?size=36
Stivali tacco alto,36.0,ZIGN,Stivaletti con tacco - black,"48,99","89,99",https://www.zalando.it/zign-stivaletti-texani-biker-black-zi111n0ne-q11.html?size=36
Stivali tacco alto,36.0,ZIGN,LEATHER  - Stivali con i tacchi - black,"119,99","119,99",https://www.zalando.it/zign-leather-stivali-con-plateau-black-zi111a0rf-q11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivaletti con tacco - black,"38,39","44,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n0l4-q11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivali alti - black,"41,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a10v-q11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivali alti - silver,"51,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-silver-ev411a114-d11.html?size=36
Stivali tacco alto,36.0,ZIGN,LEATHER  - Stivali alti - bordeaux,"129,99","129,99",https://www.zalando.it/zign-leather-stivali-alti-bordeaux-zi111a0ri-g11.html?size=36
Stivali tacco alto,36.0,ALDO,PILLOW WALK PULL ON FAELORA - Stivaletti con tacco - other red,"104,96","139,95",https://www.zalando.it/aldo-stivaletti-con-tacco-other-red-a0111a129-g11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivaletti - black,"26,99","49,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0ks-q11.html?size=36
Stivali tacco alto,36.0,ALDO,THELIDAN - Stivali con i tacchi - other black,"136,99","249,99",https://www.zalando.it/aldo-thelidan-stivali-texani-biker-other-black-a0111a11v-q11.html?size=36
Stivali tacco alto,36.0,ZIGN,Stivali alti - black,"71,99","119,99",https://www.zalando.it/zign-stivali-con-i-tacchi-black-zi111a0sy-q11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivali con i tacchi - black,"38,99","59,99",https://www.zalando.it/evenandodd-stivali-con-la-zeppa-black-ev411a0xw-q11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivali con i tacchi - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10r-q11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivali con plateau - black,"29,99","59,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a10h-q11.html?size=36
Stivali tacco alto,36.0,EVEN&ODD,Stivaletti con tacco - black,"38,39","44,99",https://www.zalando.it/evenandodd-stivaletti-con-la-zeppa-black-ev411n0jm-q11.html?size=36
Stivali tacco alto,37.0,EVEN&ODD,Stivaletti con tacco - cognac,"33,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-cognac-ev411n0l0-o11.html?size=37
Stivali tacco alto,37.0,ALDO,PILLOW WALK PULL ON FARABRIREL - Stivaletti con tacco - black,"83,97","139,95",https://www.zalando.it/aldo-pull-on-farabrirel-stivaletti-black-a0111n0b2-q11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivaletti con tacco - black,"44,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-black-ev411n0l0-q11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivali alti - black,"31,99","64,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a115-q11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivaletti texani / biker - black,"50,99","59,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0l9-q11.html?size=37
Stivali tacco alto,37.0,TAMARIS,Stivali alti - camel/multi-coloured,"59,99","109,99",https://www.zalando.it/tamaris-stivali-con-i-tacchi-camelmulti-coloured-ta111n2ef-b11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivali alti - black,"41,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a114-q11.html?size=37
Stivali tacco alto,37.0,ZIGN,LEATHER  - Stivali con i tacchi - black,"119,99","119,99",https://www.zalando.it/zign-leather-stivali-con-plateau-black-zi111a0rf-q11.html?size=37
Stivali tacco alto,37.0,ZIGN,Stivaletti con tacco - black,"48,99","89,99",https://www.zalando.it/zign-stivaletti-black-zi111n0ni-q11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivaletti con tacco - black,"38,39","44,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n0l4-q11.html?size=37
Stivali tacco alto,37.0,ZIGN,Stivaletti con tacco - black,"48,99","89,99",https://www.zalando.it/zign-stivaletti-texani-biker-black-zi111n0ne-q11.html?size=37
Stivali tacco alto,37.0,TAMARIS,Stivaletti - dark pink,"98,89","98,89",https://www.zalando.it/tamaris-stivaletti-con-tacco-dark-pink-ta111n201-j11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivali alti - silver,"51,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-silver-ev411a114-d11.html?size=37
Stivali tacco alto,37.0,ZIGN,LEATHER - Stivaletti texani / biker - off white,"54,99","99,99",https://www.zalando.it/zign-leather-stivaletti-con-tacco-off-white-zi111n0m8-a11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivaletti - black,"26,99","49,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0ks-q11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivaletti con plateau - black,"29,99","54,99",https://www.zalando.it/evenandodd-tronchetti-black-ev411n0kn-q11.html?size=37
Stivali tacco alto,37.0,ZIGN,Stivali alti - black,"71,99","119,99",https://www.zalando.it/zign-stivali-con-i-tacchi-black-zi111a0sy-q11.html?size=37
Stivali tacco alto,37.0,ALDO,EDANA - Stivaletti con tacco - black,"70,99","129,99",https://www.zalando.it/aldo-edana-stivaletti-black-a0111n0b7-q11.html?size=37
Stivali tacco alto,37.0,ALDO,AGATHEA - Stivali alti - black,"98,99","179,99",https://www.zalando.it/aldo-agathea-pillow-walk-stivali-con-i-tacchi-black-a0111a11f-q11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivali con i tacchi - black,"38,99","59,99",https://www.zalando.it/evenandodd-stivali-con-la-zeppa-black-ev411a0xw-q11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivali con i tacchi - black,"37,99","69,99",https://www.zalando.it/evenandodd-stivali-sopra-il-ginocchio-black-ev411a10r-q11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivali con plateau - black,"29,99","59,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a10h-q11.html?size=37
Stivali tacco alto,37.0,EVEN&ODD,Stivaletti con tacco - black,"38,39","44,99",https://www.zalando.it/evenandodd-stivaletti-con-la-zeppa-black-ev411n0jm-q11.html?size=37
Stivali tacco alto,37.5,ALDO,PILLOW WALK PULL ON FARABRIREL - Stivaletti con tacco - black,"83,97","139,95",https://www.zalando.it/aldo-pull-on-farabrirel-stivaletti-black-a0111n0b2-q11.html?size=37.5
Stivali tacco alto,38.0,EVEN&ODD,Stivaletti con tacco - cognac,"33,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-cognac-ev411n0l0-o11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivaletti - black,"40,99","54,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0ka-q11.html?size=38
Stivali tacco alto,38.0,ZIGN,Stivaletti con tacco - black,"55,99","79,99",https://www.zalando.it/zign-stivaletti-black-zi111n0nm-q11.html?size=38
Stivali tacco alto,38.0,ZIGN,LEATHER  - Stivali alti - dark brown,"129,99","129,99",https://www.zalando.it/zign-leather-stivali-con-i-tacchi-dark-brown-zi111a0ri-o11.html?size=38
Stivali tacco alto,38.0,ALDO,PILLOW WALK PULL ON FARABRIREL - Stivaletti con tacco - black,"83,97","139,95",https://www.zalando.it/aldo-pull-on-farabrirel-stivaletti-black-a0111n0b2-q11.html?size=38
Stivali tacco alto,38.0,ALDO,BEATRINE - Stivali sopra il ginocchio - black,"124,99","249,99",https://www.zalando.it/aldo-beatrine-stivali-con-i-tacchi-black-a0111n0bk-q11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivali alti - black,"31,99","64,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a115-q11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivaletti con tacco - black,"44,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-black-ev411n0l0-q11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivaletti texani / biker - black,"50,99","59,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0l9-q11.html?size=38
Stivali tacco alto,38.0,TAMARIS,Stivali alti - camel/multi-coloured,"59,99","109,99",https://www.zalando.it/tamaris-stivali-con-i-tacchi-camelmulti-coloured-ta111n2ef-b11.html?size=38
Stivali tacco alto,38.0,ZIGN,LEATHER  - Stivali con i tacchi - black,"119,99","119,99",https://www.zalando.it/zign-leather-stivali-con-plateau-black-zi111a0rf-q11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivali con i tacchi - black,"58,99","69,99",https://www.zalando.it/evenandodd-stivali-alti-black-ev411a10s-q11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivaletti con tacco - black,"38,39","44,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n0l4-q11.html?size=38
Stivali tacco alto,38.0,ZIGN,Stivaletti con tacco - black,"48,99","89,99",https://www.zalando.it/zign-stivaletti-texani-biker-black-zi111n0ne-q11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivali alti - silver,"51,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-silver-ev411a114-d11.html?size=38
Stivali tacco alto,38.0,ZIGN,LEATHER  - Stivali alti - bordeaux,"129,99","129,99",https://www.zalando.it/zign-leather-stivali-alti-bordeaux-zi111a0ri-g11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivaletti - silver,"41,99","59,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-silver-ev411n0l5-d11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivaletti con tacco - black,"59,99","59,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n0ko-q11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivaletti - black,"26,99","49,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0ks-q11.html?size=38
Stivali tacco alto,38.0,ZIGN,Stivali alti - black,"71,99","119,99",https://www.zalando.it/zign-stivali-con-i-tacchi-black-zi111a0sy-q11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivaletti con tacco - beige,"35,99","54,99",https://www.zalando.it/evenandodd-stivaletti-704-beige-ev411n0jw-b11.html?size=38
Stivali tacco alto,38.0,EVEN&ODD,Stivaletti con tacco - gunmetal,"38,39","44,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-gunmetal-ev411n0ky-c11.html?size=38
Stivali tacco alto,38.0,ALDO,AGATHEA - Stivali alti - black,"98,99","179,99",https://www.zalando.it/aldo-agathea-pillow-walk-stivali-con-i-tacchi-black-a0111a11f-q11.html?size=38
Stivali tacco alto,38.5,ALDO,PILLOW WALK PULL ON FARABRIREL - Stivaletti con tacco - black,"83,97","139,95",https://www.zalando.it/aldo-pull-on-farabrirel-stivaletti-black-a0111n0b2-q11.html?size=38.5
Stivali tacco alto,38.5,ALDO,THELIDAN - Stivali con i tacchi - other black,"136,99","249,99",https://www.zalando.it/aldo-thelidan-stivali-texani-biker-other-black-a0111a11v-q11.html?size=38.5
Stivali tacco alto,39.0,EVEN&ODD,Stivaletti con tacco - cognac,"33,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-cognac-ev411n0l0-o11.html?size=39
Stivali tacco alto,39.0,ZIGN,Stivaletti con tacco - black,"55,99","79,99",https://www.zalando.it/zign-stivaletti-black-zi111n0nm-q11.html?size=39
Stivali tacco alto,39.0,TAMARIS,Stivaletti con tacco - black,"83,97","119,95",https://www.zalando.it/tamaris-stivaletti-con-tacco-black-ta111n1sv-q11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivaletti - black,"40,99","54,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0ka-q11.html?size=39
Stivali tacco alto,39.0,TAMARIS,Tronchetti - black,"75,95","75,95",https://www.zalando.it/tamaris-stivaletti-black-ta111n205-q11.html?size=39
Stivali tacco alto,39.0,ALDO,PILLOW WALK PULL ON FARABRIREL - Stivaletti con tacco - black,"83,97","139,95",https://www.zalando.it/aldo-pull-on-farabrirel-stivaletti-black-a0111n0b2-q11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivaletti con tacco - black,"44,19","54,99",https://www.zalando.it/evenandodd-stivaletti-texani-biker-black-ev411n0l0-q11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivaletti con tacco - black,"27,99","39,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n08b-q11.html?size=39
Stivali tacco alto,39.0,ALDO,PILLOW WALK PULL ON GLAJAR - Stivali con i tacchi - dark brown,"131,97","219,95",https://www.zalando.it/aldo-glajar-stivali-alti-dark-brown-a0111a119-o11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivali alti - black,"31,99","64,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a115-q11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivali alti - black,"41,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-black-ev411a114-q11.html?size=39
Stivali tacco alto,39.0,TAMARIS,Stivali alti - camel/multi-coloured,"59,99","109,99",https://www.zalando.it/tamaris-stivali-con-i-tacchi-camelmulti-coloured-ta111n2ef-b11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivaletti texani / biker - black,"50,99","59,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0l9-q11.html?size=39
Stivali tacco alto,39.0,ZIGN,Stivaletti con tacco - black,"48,99","89,99",https://www.zalando.it/zign-stivaletti-texani-biker-black-zi111n0ne-q11.html?size=39
Stivali tacco alto,39.0,ZIGN,Stivaletti con tacco - black,"48,99","89,99",https://www.zalando.it/zign-stivaletti-black-zi111n0ni-q11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivaletti con tacco - black,"38,39","44,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n0l4-q11.html?size=39
Stivali tacco alto,39.0,ZIGN,LEATHER - Stivaletti con plateau - black,"99,99","99,99",https://www.zalando.it/zign-leather-stivaletti-con-tacco-black-zi111n0jx-q11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivaletti con tacco - black,"41,99","59,99",https://www.zalando.it/evenandodd-stivaletti-stringati-black-ev411n04n-q11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivali alti - silver,"51,99","69,99",https://www.zalando.it/evenandodd-stivali-con-i-tacchi-silver-ev411a114-d11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivaletti con tacco - black,"49,99","49,99",https://www.zalando.it/evenandodd-stivaletti-con-plateau-black-ev411n0kh-q11.html?size=39
Stivali tacco alto,39.0,ZIGN,Stivali alti - black,"71,99","119,99",https://www.zalando.it/zign-stivali-con-i-tacchi-black-zi111a0sy-q11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivaletti - black,"26,99","49,99",https://www.zalando.it/evenandodd-stivaletti-con-tacco-black-ev411n0ks-q11.html?size=39
Stivali tacco alto,39.0,EVEN&ODD,Stivaletti con tacco - beige,"35,99","54,99",https://www.zalando.it/evenandodd-stivaletti-704-beige-ev411n0jw-b11.html?size=39
Stivali tacco alto,40.0,TAMARIS,Stivaletti con plateau - black,"69,95","69,95",https://www.zalando.it/tamaris-stivaletti-con-tacco-black-ta111n20a-q11.html?size=40
Stivali tacco alto,40.0,EVEN&ODD,Stivaletti con tacco - black,"35,19","49,99",https://www.zalando.it/evenandodd-stivaletti-black-ev411n0bd-q11.html?size=40
